image_data\20200828102611549_RGB_camera.jpg,0.027273606185662557,0.5,0,4.47214412689209
image_data\20200828102611781_RGB_camera.jpg,0.027273606185662557,0.5,0,4.473865985870361
image_data\20200828102612027_RGB_camera.jpg,0.0782018314372743,0.5,0,4.475556373596191
image_data\20200828102612318_RGB_camera.jpg,0.05109049107139063,0.5,0,4.473543643951416
image_data\20200828102612589_RGB_camera.jpg,0.06466393255855393,0.5,0,4.474494457244873
image_data\20200828102612837_RGB_camera.jpg,0.06805202415323107,0.5,0,4.474377155303955
image_data\20200828102613076_RGB_camera.jpg,0.04769243633949064,0.5,0,4.474249839782715
image_data\20200828102613303_RGB_camera.jpg,0.06466393255855393,0.5,0,4.475561141967773
image_data\20200828102613520_RGB_camera.jpg,0.034084914719840195,0.5,0,4.475492000579834
image_data\20200828102613751_RGB_camera.jpg,0.05788119768326356,0.5,0,4.4776482582092285
image_data\20200828102613998_RGB_camera.jpg,0.05788119768326356,0.5,0,4.477628231048584
image_data\20200828102614221_RGB_camera.jpg,0.06466393255855393,0.5,0,4.477903366088867
image_data\20200828102614442_RGB_camera.jpg,0.06466393255855393,0.5,0,4.477777481079102
image_data\20200828102614667_RGB_camera.jpg,0.05448678334700503,0.5,0,4.477810382843018
image_data\20200828102614914_RGB_camera.jpg,0.010230856363862983,0.5,0,4.478562355041504
image_data\20200828102615142_RGB_camera.jpg,0.05109049107139063,0.5,0,4.4814453125
image_data\20200828102615371_RGB_camera.jpg,0.05448678334700503,0.5,0,4.48126745223999
image_data\20200828102615595_RGB_camera.jpg,0.06127361898312874,0.5,0,4.481362342834473
image_data\20200828102615824_RGB_camera.jpg,0.06127361898312874,0.5,0,4.48115873336792
image_data\20200828102616051_RGB_camera.jpg,-0.02045851691663785,0.5,0,4.481131076812744
image_data\20200828102616283_RGB_camera.jpg,0.04769243633949064,0.5,0,4.483139991760254
image_data\20200828102616513_RGB_camera.jpg,-0.0782018314372743,0.5,0,4.482951641082764
image_data\20200828102616732_RGB_camera.jpg,0.06805202415323107,0.5,0,4.480393886566162
image_data\20200828102616955_RGB_camera.jpg,0.02045851691663785,0.5,0,4.4792304039001465
image_data\20200828102617211_RGB_camera.jpg,-0.05788119768326356,0.5,0,4.482234477996826
image_data\20200828102617453_RGB_camera.jpg,0.09169695328912542,0.5,0,4.481515884399414
image_data\20200828102617684_RGB_camera.jpg,0.05788119768326356,0.5,0,4.47883939743042
image_data\20200828102617910_RGB_camera.jpg,0.034084914719840195,0.5,0,4.479712963104248
image_data\20200828102618137_RGB_camera.jpg,0.06466393255855393,0.5,0,4.481875419616699
image_data\20200828102618358_RGB_camera.jpg,0.04089150323016781,0.5,0,4.481350421905518
image_data\20200828102618592_RGB_camera.jpg,0.027273606185662557,0.5,0,4.4827494621276855
image_data\20200828102618823_RGB_camera.jpg,0.05788119768326356,0.5,0,4.4846625328063965
image_data\20200828102619043_RGB_camera.jpg,0.05788119768326356,0.5,0,4.484084129333496
image_data\20200828102619266_RGB_camera.jpg,-0.010230856363862983,0.5,0,4.483967304229736
image_data\20200828102619486_RGB_camera.jpg,0.04089150323016781,0.5,0,4.4862284660339355
image_data\20200828102619712_RGB_camera.jpg,-0.027273606185662557,0.5,0,4.486362934112549
image_data\20200828102619936_RGB_camera.jpg,0.02045851691663785,0.5,0,4.4873857498168945
image_data\20200828102620165_RGB_camera.jpg,0.037488857539743695,0.5,0,4.488743782043457
image_data\20200828102620386_RGB_camera.jpg,0.023866475305713664,0.5,0,4.489017963409424
image_data\20200828102620606_RGB_camera.jpg,0.06805202415323107,0.5,0,4.490328788757324
image_data\20200828102620833_RGB_camera.jpg,0.04769243633949064,0.5,0,4.488436698913574
image_data\20200828102621059_RGB_camera.jpg,0.023866475305713664,0.5,0,4.488698482513428
image_data\20200828102621283_RGB_camera.jpg,0.05448678334700503,0.5,0,4.490409851074219
image_data\20200828102621500_RGB_camera.jpg,0.034084914719840195,0.5,0,4.489628791809082
image_data\20200828102621721_RGB_camera.jpg,0.04769243633949064,0.5,0,4.490694046020508
image_data\20200828102621945_RGB_camera.jpg,0.01364058934103107,0.5,0,4.490443706512451
image_data\20200828102622169_RGB_camera.jpg,0.034084914719840195,0.5,0,4.492329120635986
image_data\20200828102622393_RGB_camera.jpg,0.05109049107139063,0.5,0,4.492697715759277
image_data\20200828102622620_RGB_camera.jpg,0.04089150323016781,0.5,0,4.49198579788208
image_data\20200828102622839_RGB_camera.jpg,0.04429273499725395,0.5,0,4.492334365844727
image_data\20200828102623069_RGB_camera.jpg,-0.037488857539743695,0.5,0,4.492305278778076
image_data\20200828102623294_RGB_camera.jpg,-0.06466393255855393,0.5,0,4.49221658706665
image_data\20200828102623514_RGB_camera.jpg,0.023866475305713664,0.5,0,4.49072790145874
image_data\20200828102623733_RGB_camera.jpg,-0.06127361898312874,0.5,0,4.492027282714844
image_data\20200828102623956_RGB_camera.jpg,-0.06466393255855393,0.5,0,4.490506649017334
image_data\20200828102624184_RGB_camera.jpg,0.037488857539743695,0.5,0,4.489640235900879
image_data\20200828102624408_RGB_camera.jpg,0.05448678334700503,0.5,0,4.490079879760742
image_data\20200828102624628_RGB_camera.jpg,0.04429273499725395,0.5,0,4.489741802215576
image_data\20200828102624849_RGB_camera.jpg,0.04769243633949064,0.5,0,4.4902567863464355
image_data\20200828102625071_RGB_camera.jpg,0.04769243633949064,0.5,0,4.490408420562744
image_data\20200828102625298_RGB_camera.jpg,0.0034104433299843,0.5,0,4.490565299987793
image_data\20200828102625526_RGB_camera.jpg,0.03067979183283569,0.5,0,4.492722988128662
image_data\20200828102625747_RGB_camera.jpg,0.017049848914028994,0.5,0,4.493342876434326
image_data\20200828102625968_RGB_camera.jpg,-0.023866475305713664,0.5,0,4.494688987731934
image_data\20200828102626187_RGB_camera.jpg,-0.0068207682472796755,0.5,0,4.495266914367676
image_data\20200828102626412_RGB_camera.jpg,-0.03067979183283569,0.5,0,4.496528625488281
